RiskUID,FromDeliverableID,SnapshotID,RiskID,Category,Description,Severity,Status,SourcePath
DEL-018-05::R-0002,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,,,"RSK-002 | Environmental permit required with extensive compliance requirements | LOW-MEDIUM | HIGH | ITM-020 ($2,500 allowance may be insufficient) | Initiate AEPA regulatory scoping early per Guidance CF-002; budget contingency for permit if required",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Risk_Register.md
DEL-018-05::R-0003,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,,,"RSK-003 | Cold-weather construction required for concrete work and excavation | HIGH | MEDIUM | ITM-019 ($3,500 allowance); affects quality of concrete placement | Schedule sump construction before freeze-up if possible; if not, implement CSA A23.1 cold-weather measures",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Risk_Register.md
DEL-018-05::R-0004,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,,,"RSK-004 | Scope boundary dispute between GC and Plumbing Contractor on floor drain | MEDIUM | LOW | ITM-007, ITM-017 (plumber labour) | Resolve CF-001 during pre-construction coordination per Procedure Step 1.3; document in scope boundary letter",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Risk_Register.md
DEL-018-05::R-0005,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,,,"RSK-005 | Geotechnical conditions differ from assumptions (higher groundwater, poor bearing) | LOW | HIGH | ITM-001, ITM-003, ITM-005 | Obtain geotechnical report (SOW-0001) before excavation; hold point at Procedure Step 2.3",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Risk_Register.md
DEL-018-05::R-0006,DEL-018-05,EST_DEL-018-05_2026-02-27_0855,,,RSK-006 | IFC drawings delayed — civil/plumbing design packages not ready | MEDIUM | HIGH | All construction items (ITM-001 through ITM-010) | Track DEL-005 and DEL-006 design schedules; this deliverable cannot proceed without IFC drawings,HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-018-05_2026-02-27_0855/Risk_Register.md
DEL-021-01::R-0001,DEL-021-01,EST_DEL-021-01_2026-02-27_0532,,,RSK-001 | Surety underwriting delayed beyond submission deadline | MEDIUM | HIGH — bid cannot be submitted without bid bond or certified cheque | Engage surety immediately; maintain certified cheque fallback option per Guidance F-003 | Guidance — Surety Lead Time; Guidance — Surety Underwriting Contingency (Enrichment F-003),HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-01_2026-02-27_0532/Risk_Register.md
DEL-021-01::R-0002,DEL-021-01,EST_DEL-021-01_2026-02-27_0532,,,"RSK-002 | Bid bond premium higher than estimated $1,500 | LOW | LOW — $1,000 variance would be immaterial relative to total project cost | Obtain surety quote early; update estimate when quote received | ASM-003",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-01_2026-02-27_0532/Risk_Register.md
DEL-021-01::R-0003,DEL-021-01,EST_DEL-021-01_2026-02-27_0532,,,"RSK-003 | Bid amount not finalized in time for bid bond execution | MEDIUM | HIGH — bid bond face value depends on final bid amount | Per Guidance X-002, finalize bid amount at least 3–5 business days before April 2 deadline; coordinate with surety on ""not to exceed"" approach | Guidance — Bid Amount Finalization Timing (Enrichment X-002)",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-01_2026-02-27_0532/Risk_Register.md
DEL-021-01::R-0004,DEL-021-01,EST_DEL-021-01_2026-02-27_0532,,,RSK-004 | Physical delivery delayed or lost in transit | LOW | HIGH — late delivery results in rejected bid | Use reliable courier with tracking; allow buffer time before 2:00 PM MST deadline | Procedure Phase 5 Step 5.1,HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-01_2026-02-27_0532/Risk_Register.md
DEL-021-02::R-0001,DEL-021-02,EST_DEL-021-02_2026-02-27_0540,,,"RSK-001 | Bond premium costs significantly exceed parametric allowance due to higher-than-expected contract price or unfavorable surety assessment | MEDIUM | MEDIUM | Obtain surety quotes as soon as contract price is known; include premium cost sensitivity in bid pricing | Fees_Permits_Insurance.csv FP-01, FP-02 ranges; Guidance — Bond Amount Calculation",HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-02_2026-02-27_0540/Risk_Register.md
DEL-021-02::R-0002,DEL-021-02,EST_DEL-021-02_2026-02-27_0540,,,RSK-002 | 10-day bonding deadline insufficient if surety engagement lapses between bid and award | LOW | HIGH | Verify surety continued engagement immediately upon award notification per Procedure Step 1 (Lensing Item X-001) | Procedure Step 1; Guidance — Timeline Compression Risk,HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-02_2026-02-27_0540/Risk_Register.md
DEL-021-02::R-0003,DEL-021-02,EST_DEL-021-02_2026-02-27_0540,,,"RSK-003 | Owner rejects proposed bond forms, requiring re-engagement with surety within tight timeline | LOW | MEDIUM | Pre-confirm bond form acceptability with Owner before award per Guidance Principle 5 and Procedure Step 3 | Guidance Principle 5; Procedure Step 3A",MED,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-02_2026-02-27_0540/Risk_Register.md
DEL-021-02::R-0004,DEL-021-02,EST_DEL-021-02_2026-02-27_0540,,,RSK-004 | Contract price TBD status at estimating time means estimate total could shift materially | HIGH | MEDIUM | Flag bond premium line items for re-pricing upon contract award; monitor combined range ($21K–$63K) | Datasheet Attributes — Contract Price TBD; QA Warning W-001,HIGH,,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-021-02_2026-02-27_0540/Risk_Register.md
