LineUID,SnapshotID,IsRerun,LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes,CBS_L1,CBS_L2
DEL-008-01::L-016,EST_DEL-008-01_2026-02-28_0800,NO,L-016,ITEM-016,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Data analysis — service pit geotechnical characterization,1,LS,0,0,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-12 (included),LOW,Included in L-018 (GI-12 report preparation),Professional Services > Specialty Consulting,Professional Services > Specialty Consulting
DEL-008-01::L-017,EST_DEL-008-01_2026-02-28_0800,NO,L-017,ITEM-017,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Deleterious materials assessment relative to RFP §4.8.2 baseline,1,LS,0,0,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-12 (included),LOW,Included in L-018 (GI-12 report preparation),Professional Services > Specialty Consulting,Professional Services > Specialty Consulting
DEL-008-01::L-018,EST_DEL-008-01_2026-02-28_0800,NO,L-018,ITEM-018,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Geotechnical report preparation — drafting and compilation,1,LS,9000,9000,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-12,LOW,Full report including bearing capacity; settlement; service pit; deleterious materials analyses,Professional Services > Specialty Consulting,Professional Services > Specialty Consulting
DEL-008-01::L-019,EST_DEL-008-01_2026-02-28_0800,NO,L-019,ITEM-019,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Independent technical review (senior engineer review),2,hr,175,350,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20 + Level_of_Effort.csv DEL-008-01/R-20,LOW,Project team peer review; not covered by subcontractor scope,Professional Services > Specialty Consulting,Professional Services > Specialty Consulting
DEL-008-01::L-020,EST_DEL-008-01_2026-02-28_0800,NO,L-020,ITEM-020,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Professional engineer certification / seal,1,LS,1000,1000,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-13,LOW,P.Eng. certification and report sealing,Professional Services > Specialty Consulting,Professional Services > Specialty Consulting
DEL-008-01::L-021,EST_DEL-008-01_2026-02-28_0800,NO,L-021,ITEM-021,Professional Services > Professional Staff,PKG-008,DEL-008-01,Report delivery to Owner and project file distribution,1,LS,0,0,CAD,PARAMETRIC,Administrative — included in PM hours (L-001),MED,Administrative; included in PM hours (L-001),Professional Services > Professional Staff,Professional Services > Professional Staff
DEL-008-01::L-022,EST_DEL-008-01_2026-02-28_0800,NO,L-022,ITEM-022,Professional Services > Specialty Consulting,PKG-008,DEL-008-01,Owner draft review cycle coordination (if required),2,hr,175,350,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-20 + Level_of_Effort.csv DEL-008-01/R-20,LOW,Owner review coordination; project team effort not covered by subcontractor,Professional Services > Specialty Consulting,Professional Services > Specialty Consulting
DEL-008-01::L-023,EST_DEL-008-01_2026-02-28_0800,NO,L-023,ITEM-023,Survey & Investigation > Survey & Field Investigation,PKG-008,DEL-008-01,Site restoration after field investigation,1,LS,1000,1000,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-14,LOW,Restore disturbed areas to extent practicable,Survey & Investigation > Survey & Field Investigation,Survey & Investigation > Survey & Field Investigation
DEL-008-01::L-024,EST_DEL-008-01_2026-02-28_0800,NO,L-024,ITEM-024,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-008,DEL-008-01,Lab consolidation/oedometer tests,4,EA,550,2200,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-07,LOW,Consolidation/oedometer tests for settlement analysis,"Commissioning & Testing > Commissioning, Testing & Inspection","Commissioning & Testing > Commissioning, Testing & Inspection"
DEL-008-01::L-025,EST_DEL-008-01_2026-02-28_0800,NO,L-025,ITEM-025,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-008,DEL-008-01,Lab direct shear/triaxial tests,3,EA,500,1500,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-08,LOW,Shear strength parameters for foundation design,"Commissioning & Testing > Commissioning, Testing & Inspection","Commissioning & Testing > Commissioning, Testing & Inspection"
DEL-008-01::L-026,EST_DEL-008-01_2026-02-28_0800,NO,L-026,ITEM-026,"Commissioning & Testing > Commissioning, Testing & Inspection",PKG-008,DEL-008-01,Lab chemical analysis (soil/groundwater),4,EA,350,1400,CAD,PARAMETRIC,Geotechnical_Investigation_Rates.csv GI-09,LOW,Chemical analysis for deleterious materials assessment,"Commissioning & Testing > Commissioning, Testing & Inspection","Commissioning & Testing > Commissioning, Testing & Inspection"
DEL-008-02::DL-001,EST_DEL-008-02_2026-02-26_2232,NO,DL-001,ITEM-001,Professional Services > Project Management,PKG-008,DEL-008-02,Survey Plan Development — Surveyor,12,hr,140,1680,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Plan preparation (8 hr) + Owner coordination/revision (4 hr). Parametric estimate — Surveyor hours TBD in LOE source,Professional Services,Project Management
DEL-008-02::DL-002,EST_DEL-008-02_2026-02-26_2232,NO,DL-002,ITEM-002,Professional Services > Project Management,PKG-008,DEL-008-02,Mobilization and Control Network — Surveyor,12,hr,140,1680,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Travel/mobilization to SW 14-44-21-W4 (~30 km south of Camrose); establish primary and working control points; closure observations. Parametric estimate,Professional Services,Project Management
DEL-008-02::DL-003,EST_DEL-008-02_2026-02-26_2232,NO,DL-003,ITEM-003,Professional Services > Project Management,PKG-008,DEL-008-02,Topographic Survey Fieldwork — Surveyor,16,hr,140,2240,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,~2 days field topographic data collection for ~13000 sqft building addition site + surrounding grading design area. Parametric estimate,Professional Services,Project Management
DEL-008-02::DL-004,EST_DEL-008-02_2026-02-26_2232,NO,DL-004,ITEM-004,Professional Services > Project Management,PKG-008,DEL-008-02,Boundary Survey — Surveyor,8,hr,140,1120,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,LOW,Approximate boundary from existing records; assumes NOT a full legal ALS boundary survey. If legal survey required scope/cost increases. Parametric estimate,Professional Services,Project Management
DEL-008-02::DL-005,EST_DEL-008-02_2026-02-26_2232,NO,DL-005,ITEM-005,Professional Services > Project Management,PKG-008,DEL-008-02,Existing Conditions Documentation — Surveyor,6,hr,140,840,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Document existing structures; services; features. Some overlap with topo fieldwork. Parametric estimate,Professional Services,Project Management
DEL-008-02::DL-006,EST_DEL-008-02_2026-02-26_2232,NO,DL-006,ITEM-006,Professional Services > Project Management,PKG-008,DEL-008-02,Data Reduction and Processing — Surveyor,12,hr,140,1680,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Control network adjustment; topographic surface model; QA/QC checks; digital file preparation. Parametric estimate,Professional Services,Project Management
DEL-008-02::DL-007,EST_DEL-008-02_2026-02-26_2232,NO,DL-007,ITEM-007,Professional Services > Project Management,PKG-008,DEL-008-02,Topographic Drawing Production — Surveyor,10,hr,140,1400,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,CAD drawing production: contours; features; control points; title block; professional stamp. Parametric estimate,Professional Services,Project Management
DEL-008-02::DL-008,EST_DEL-008-02_2026-02-26_2232,NO,DL-008,ITEM-008,Professional Services > Project Management,PKG-008,DEL-008-02,Survey Report Production — Surveyor,8,hr,140,1120,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Written report: methodology; control network; accuracy; QA/QC results; findings. Parametric estimate,Professional Services,Project Management
DEL-008-02::DL-009,EST_DEL-008-02_2026-02-26_2232,NO,DL-009,ITEM-009,Professional Services > Project Management,PKG-008,DEL-008-02,Digital Data File Prep and Delivery — Surveyor,4,hr,140,560,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Assemble deliverable package; submit; support review; obtain acceptance. Parametric estimate,Professional Services,Project Management
DEL-008-02::DL-010,EST_DEL-008-02_2026-02-26_2232,NO,DL-010,ITEM-010,Professional Services > Project Management,PKG-008,DEL-008-02,Project Management — DEL-008-02,6,hr,165,990,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-01; Level_of_Effort.csv DEL-008-02 R-01,MED,PM oversight. Hours from Level_of_Effort.csv (6 hr); rate from Professional_Staff_Rates.csv ($165/hr),Professional Services,Project Management
DEL-008-02::DL-011,EST_DEL-008-02_2026-02-26_2232,NO,DL-011,ITEM-011,Professional Services > Project Management,PKG-008,DEL-008-02,Cost Estimating Support — DEL-008-02,4,hr,135,540,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-08; Level_of_Effort.csv DEL-008-02 R-08,MED,Cost estimator support. Hours from Level_of_Effort.csv (4 hr); rate from Professional_Staff_Rates.csv ($135/hr),Professional Services,Project Management
DEL-008-02::DL-012,EST_DEL-008-02_2026-02-26_2232,NO,DL-012,ITEM-012,Professional Services > Project Management,PKG-008,DEL-008-02,Health and Safety Plan — Field Survey — Surveyor,2,hr,140,280,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Site-specific HSE for active landfill. Included in surveyor scope. Parametric estimate,Professional Services,Project Management
DEL-008-02::DL-013,EST_DEL-008-02_2026-02-26_2232,NO,DL-013,ITEM-013,Professional Services > Project Management,PKG-008,DEL-008-02,Data Backup and Security Protocols — Surveyor,0,hr,140,0,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; included in field effort lines,MED,Included in ITEM-003/ITEM-006 field and processing effort; no additional hours. Zero-cost line for traceability,Professional Services,Project Management
DEL-008-03::DL-001,EST_DEL-008-03_2026-02-27_0630,NO,DL-001,ITEM-001,Professional Services > Project Management,PKG-008,DEL-008-03,Construction Survey Plan Preparation — Surveyor,16,hr,140,2240,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Plan development (10 hr): control network design; methodology selection; accuracy targets; phasing provisions for geotech-dependent foundation; re-staking provisions. Review/approval cycle (6 hr): coordination with Design-Builder/CM per REQ-008-03-06a. Parametric estimate — Surveyor hours TBD in LOE source,Professional Services,Project Management
DEL-008-03::DL-002,EST_DEL-008-03_2026-02-27_0630,NO,DL-002,ITEM-002,Professional Services > Project Management,PKG-008,DEL-008-03,Retrieve and Verify Preliminary Survey Control — Surveyor,8,hr,140,1120,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Retrieve control data from DEL-008-02 (2 hr); field verification/closure check on min 2 control points (4 hr); chain-of-custody documentation (2 hr). Parametric estimate,Professional Services,Project Management
DEL-008-03::DL-003,EST_DEL-008-03_2026-02-27_0630,NO,DL-003,ITEM-003,Professional Services > Project Management,PKG-008,DEL-008-03,Establish Permanent Control Monuments — Surveyor,6,hr,140,840,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Set min 2 permanent monuments on stable ground; photograph and document coordinates; tie to preliminary network. Parametric estimate,Professional Services,Project Management
DEL-008-03::DL-004,EST_DEL-008-03_2026-02-27_0630,NO,DL-004,ITEM-004,Professional Services > Project Management,PKG-008,DEL-008-03,Building Footprint and Foundation Layout Staking — Surveyor,16,hr,140,2240,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,~13000 sqft building footprint; column grid; foundation excavation limits. Includes initial rough staking (8 hr) and final form staking after foundation IFC confirmed (8 hr). Holds for geotech-dependent foundation design per RFP §4.8.2. Parametric estimate,Professional Services,Project Management
DEL-008-03::DL-005,EST_DEL-008-03_2026-02-27_0630,NO,DL-005,ITEM-005,Professional Services > Project Management,PKG-008,DEL-008-03,Service Pit / Trench Layout and Grade Staking — Surveyor,6,hr,140,840,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Below-grade element requiring precise elevation control; position/width/length layout plus invert grade stakes. Parametric estimate,Professional Services,Project Management
DEL-008-03::DL-006,EST_DEL-008-03_2026-02-27_0630,NO,DL-006,ITEM-006,Professional Services > Project Management,PKG-008,DEL-008-03,Cistern and Mud Sump Layout Staking — Surveyor,6,hr,140,840,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,50000 L cistern: position and invert grades (4 hr). Exterior mud sump: position and grade (2 hr). Parametric estimate,Professional Services,Project Management
DEL-008-03::DL-007,EST_DEL-008-03_2026-02-27_0630,NO,DL-007,ITEM-007,Professional Services > Project Management,PKG-008,DEL-008-03,Subgrade Grade Control for Driving Surfaces — Surveyor,8,hr,140,1120,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Grade stakes/offset hubs for all driving surface areas; motor scraper-class loading surfaces; consistent with civil grading design. Parametric estimate,Professional Services,Project Management
DEL-008-03::DL-008,EST_DEL-008-03_2026-02-27_0630,NO,DL-008,ITEM-008,Professional Services > Project Management,PKG-008,DEL-008-03,Utility Corridor Staking — Surveyor,6,hr,140,840,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Three utility corridors: natural gas; electrical; communications. Position staking for tie-in corridors per IFC drawings. Parametric estimate,Professional Services,Project Management
DEL-008-03::DL-009,EST_DEL-008-03_2026-02-27_0630,NO,DL-009,ITEM-009,Professional Services > Project Management,PKG-008,DEL-008-03,Cement Pads and Septic Tank Staking — Surveyor,4,hr,140,560,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Cement pad positions per Appendix B layout; 2000 US gal septic holding tank location. Parametric estimate,Professional Services,Project Management
DEL-008-03::DL-010,EST_DEL-008-03_2026-02-27_0630,NO,DL-010,ITEM-010,Professional Services > Project Management,PKG-008,DEL-008-03,Site Grid / Building Control Establishment — Surveyor,8,hr,140,1120,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Establish building control line system from permanent monuments; align with building axes; record offsets and tie distances. One-day field effort. Parametric estimate,Professional Services,Project Management
DEL-008-03::DL-011,EST_DEL-008-03_2026-02-27_0630,NO,DL-011,ITEM-011,Professional Services > Project Management,PKG-008,DEL-008-03,Foundation Excavation Verification Survey — Surveyor,8,hr,140,1120,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Post-excavation survey: measure excavated elevations and horizontal extents; compare to IFC; prepare discrepancy report if applicable. Critical verification milestone. Parametric estimate,Professional Services,Project Management
DEL-008-03::DL-012,EST_DEL-008-03_2026-02-27_0630,NO,DL-012,ITEM-012,Professional Services > Project Management,PKG-008,DEL-008-03,Foundation Form Verification Survey — Surveyor,6,hr,140,840,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Pre-pour form verification: survey form tops and key reference points; confirm within tolerance. Parametric estimate,Professional Services,Project Management
DEL-008-03::DL-013,EST_DEL-008-03_2026-02-27_0630,NO,DL-013,ITEM-013,Professional Services > Project Management,PKG-008,DEL-008-03,Slab Grade Control and Drainage Slope Verification — Surveyor,8,hr,140,1120,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Grade references for slab pour (4 hr); explicit drainage slope verification at multiple check points (4 hr) per REQ-008-03-04 and Step C3a. Parametric estimate,Professional Services,Project Management
DEL-008-03::DL-014,EST_DEL-008-03_2026-02-27_0630,NO,DL-014,ITEM-014,Professional Services > Project Management,PKG-008,DEL-008-03,Steel Plate Embedment Layout Verification — Surveyor,4,hr,140,560,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Confirm embedment positions before slab pour per IFC structural embedment plan. Parametric estimate,Professional Services,Project Management
DEL-008-03::DL-015,EST_DEL-008-03_2026-02-27_0630,NO,DL-015,ITEM-015,Professional Services > Project Management,PKG-008,DEL-008-03,Subgrade Verification Before Gravel Placement — Surveyor,6,hr,140,840,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-21; parametric estimate of effort,MED,Post-stripping subgrade elevation survey; compare to civil design grades; document before gravel placement. Parametric estimate,Professional Services,Project Management
