AssumptionUID,FromDeliverableID,SnapshotID,AssumptionID,Category,Description,Impact,SourcePath
DEL-006-02::A-0003,DEL-006-02,EST_DEL-006-02_2026-02-27_0730,ASM-003,,"All design effort for DEL-006-02 is captured by the four roles identified in the LOE model (PM, Cost Estimator, BIM Technician, Plumbing Engineer)","If additional specialist involvement is required (e.g., mechanical engineer for hot water system coordination, electrical engineer for heat tracing coordination, or environmental consultant), costs would increase",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-02_2026-02-27_0730/Assumptions_Log.md
DEL-006-02::A-0004,DEL-006-02,EST_DEL-006-02_2026-02-27_0730,ASM-004,,"No material, equipment, or subcontractor costs apply to this deliverable","If external printing, specialty software licensing, third-party peer review fees, or P.Eng. stamp fees are billed separately, they are not included",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-02_2026-02-27_0730/Assumptions_Log.md
DEL-006-02::A-0005,DEL-006-02,EST_DEL-006-02_2026-02-27_0730,ASM-005,,Currency is CAD as specified in the brief and confirmed by Assumed_Project_Parameters.csv (PP-17),"Low risk -- project is in Alberta, Canada",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-02_2026-02-27_0730/Assumptions_Log.md
DEL-006-02::A-0006,DEL-006-02,EST_DEL-006-02_2026-02-27_0730,ASM-006,,"The DEL-006-02 LOE allocation (80 hours, same as DEL-006-01) is appropriate despite DEL-006-02 being a Drawing Set (IFC production) vs. DEL-006-01 being a Design Presentation (preliminary design)","If IFC drawing production requires significantly more drafting/BIM effort than preliminary design (likely for complex systems), the estimate may understate BIM Technician and Plumbing Engineer hours",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-02_2026-02-27_0730/Assumptions_Log.md
DEL-006-02::A-0007,DEL-006-02,EST_DEL-006-02_2026-02-27_0730,ASM-007,,"The scope of DEL-006-02 is limited to the water supply distribution network downstream of the cistern/pump system; cistern vessel, pump details, drain/waste/vent, and septic are separate deliverables","If scope boundaries shift (e.g., bulk fill piping moves into DEL-006-02 per CF-002 resolution), additional design effort may be required beyond the LOE allocation",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-02_2026-02-27_0730/Assumptions_Log.md
DEL-006-04::A-0001,DEL-006-04,EST_DEL-006-04_2026-02-27_0630,ASM-E-001,,"LOE allocation of 80 total hours (49 Plumbing Engineer, 21 BIM Technician, 6 PM, 4 Cost Estimator) is adequate to produce the complete Cistern & Pump Details drawing set","If actual effort is higher (e.g., due to complex cistern installation type, multiple design iterations from CONF-001/CONF-002 resolution, or additional coordination cycles), the estimate would understate costs.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-04_2026-02-27_0630/Assumptions_Log.md
DEL-006-04::A-0002,DEL-006-04,EST_DEL-006-04_2026-02-27_0630,ASM-E-002,,Hourly rates in Professional_Staff_Rates.csv are representative of 2026 market rates for Alberta design-build professionals,"If actual rates are higher (e.g., due to market conditions, remote site premium, or specialized plumbing engineering expertise for large cistern systems), the estimate would understate costs.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-04_2026-02-27_0630/Assumptions_Log.md
DEL-006-04::A-0003,DEL-006-04,EST_DEL-006-04_2026-02-27_0630,ASM-E-003,,"No additional roles are required beyond the four listed (Plumbing Engineer, BIM Technician, Project Manager, Cost Estimator)","If additional roles are needed (e.g., dedicated CAD drafter, QA/QC reviewer, or specialist sub-consultant for cistern structural integration), the estimate would understate costs.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-04_2026-02-27_0630/Assumptions_Log.md
DEL-006-04::A-0004,DEL-006-04,EST_DEL-006-04_2026-02-27_0630,ASM-E-004,,"Design coordination (Step 3 of Procedure) does not require separately priced consultations with Structural, Electrical, or Civil engineers beyond their own deliverable LOE","If DEL-006-04 coordination requires charged time from other disciplines (structural review of cistern loads, electrical review of pump circuits), those costs are captured in those disciplines' own estimates, not here.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-04_2026-02-27_0630/Assumptions_Log.md
DEL-006-04::A-0005,DEL-006-04,EST_DEL-006-04_2026-02-27_0630,ASM-E-005,,"No site visits to Ferintosh, Alberta are required during design of this deliverable","If site visit(s) are required (e.g., for cistern installation type confirmation, geotech coordination), travel and per diem costs would be additional.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-04_2026-02-27_0630/Assumptions_Log.md
DEL-006-04::A-0006,DEL-006-04,EST_DEL-006-04_2026-02-27_0630,ASM-E-006,,"IFC drawing printing, plotting, and distribution costs are negligible or handled as project overhead","If significant plotting costs are incurred (large-format IFC drawings for construction), they would be additional.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-04_2026-02-27_0630/Assumptions_Log.md
DEL-006-04::A-0007,DEL-006-04,EST_DEL-006-04_2026-02-27_0630,ASM-E-007,,The cistern and pump design does not require external specialist sub-consultants,"If a cistern manufacturer's engineering support, specialized controls integrator, or other sub-consultant is required, those costs would be additional.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-04_2026-02-27_0630/Assumptions_Log.md
DEL-006-06::A-0001,DEL-006-06,EST_DEL-006-06_2026-02-27_0630,ASM-001,,Professional staff rates from Professional_Staff_Rates.csv are applicable to this project and current as of 2026,"If rates are higher/lower than actual negotiated rates, the total estimate shifts proportionally. At MEDIUM confidence, a +/-15% variance is plausible.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-06_2026-02-27_0630/Assumptions_Log.md
DEL-006-06::A-0002,DEL-006-06,EST_DEL-006-06_2026-02-27_0630,ASM-002,,Level-of-effort hours from Level_of_Effort.csv accurately represent the effort to produce DEL-006-06 (Plumbing Fixture Schedule),"If actual effort differs (e.g., complex code review, extensive coordination), the estimate could be higher. The 49-hour Plumbing Engineer allocation is the dominant cost driver.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-06_2026-02-27_0630/Assumptions_Log.md
DEL-006-06::A-0003,DEL-006-06,EST_DEL-006-06_2026-02-27_0630,ASM-003,,The fixture schedule is a design-only deliverable; material and installation costs are excluded from this estimate,"If the estimating scope were intended to include fixture procurement/installation, the estimate would be significantly understated. Those costs belong to PKG-014.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-06_2026-02-27_0630/Assumptions_Log.md
DEL-006-06::A-0004,DEL-006-06,EST_DEL-006-06_2026-02-27_0630,ASM-004,,Currency is CAD throughout,"Minimal risk; project is in Alberta, Canada",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-06_2026-02-27_0630/Assumptions_Log.md
DEL-006-06::A-0005,DEL-006-06,EST_DEL-006-06_2026-02-27_0630,ASM-005,,No escalation or contingency is applied,"If escalation or contingency is required by project policy, the estimate should be grossed up accordingly",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-06_2026-02-27_0630/Assumptions_Log.md
DEL-006-06::A-0006,DEL-006-06,EST_DEL-006-06_2026-02-27_0630,ASM-006,,"The four roles identified in Level_of_Effort.csv (PM, Cost Estimator, BIM Technician, Plumbing Engineer) represent the complete staffing for this deliverable","If additional roles are needed (e.g., Document Controller for IFC packaging, QA/QC Lead for design review), the estimate would be understated",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-06_2026-02-27_0630/Assumptions_Log.md
DEL-006-08::A-0001,DEL-006-08,EST_DEL-006-08_2026-02-27_0730,ASM-001,,Hourly rates from Professional_Staff_Rates.csv are representative of actual project costs for the roles assigned to DEL-006-08,Actual subconsultant rates may be higher or lower; impact on total estimate is direct (rate x hours),/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-08_2026-02-27_0730/Assumptions_Log.md
DEL-006-08::A-0002,DEL-006-08,EST_DEL-006-08_2026-02-27_0730,ASM-002,,"Level-of-effort hours from Level_of_Effort.csv (R-01: 6h, R-08: 4h, R-13: 21h, R-18: 49h = 80h total) are appropriate for a plumbing specification deliverable of this scope","If actual effort exceeds parametric allocation (e.g., due to complex regulatory requirements, extensive Owner coordination, or additional specification iterations), cost will exceed estimate",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-08_2026-02-27_0730/Assumptions_Log.md
DEL-006-08::A-0003,DEL-006-08,EST_DEL-006-08_2026-02-27_0730,ASM-003,,"The Plumbing Engineer's 49-hour allocation covers all phases of specification work: scope confirmation, code research, preliminary design input, specification drafting, QA review, interdisciplinary coordination, P.Eng. review, construction support, and commissioning support","If construction support and commissioning demands exceed what is embedded in the 49h allocation, additional hours may be required",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-08_2026-02-27_0730/Assumptions_Log.md
DEL-006-08::A-0004,DEL-006-08,EST_DEL-006-08_2026-02-27_0730,ASM-004,,Currency is CAD as specified in INIT-TASK brief and confirmed by Assumed_Project_Parameters.csv (PP-17),No currency risk — all inputs and outputs are CAD,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-08_2026-02-27_0730/Assumptions_Log.md
DEL-006-08::A-0005,DEL-006-08,EST_DEL-006-08_2026-02-27_0730,ASM-005,,"This estimate covers professional design effort only; construction and material costs for the physical plumbing systems (cistern, pumps, septic tank, drains, fixtures, etc.) are outside scope and would be estimated under PKG-014","Not applicable — this is a scope boundary clarification, not a risk",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-08_2026-02-27_0730/Assumptions_Log.md
DEL-006-08::A-0006,DEL-006-08,EST_DEL-006-08_2026-02-27_0730,ASM-006,,"No overhead, profit, or markup has been applied to the hourly rates","If the pricing context requires fully-loaded rates (overhead + profit), the estimate would need to be adjusted upward",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-08_2026-02-27_0730/Assumptions_Log.md
DEL-006-08::A-0007,DEL-006-08,EST_DEL-006-08_2026-02-27_0730,ASM-007,,"The BIM Technician's 21-hour allocation (R-13) reflects coordination support for the specification deliverable, including model-based coordination with other disciplines' drawings",BIM effort may vary depending on the level of model-based coordination required for the specification versus the drawing set deliverables,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-006-08_2026-02-27_0730/Assumptions_Log.md
DEL-007-01::A-0001,DEL-007-01,EST_DEL-007-01_2026-02-27_0546,ASM-001,,Staff hourly rates from Professional_Staff_Rates.csv are representative of market rates for Alberta professional services in 2026.,"If actual rates differ, the total estimate scales linearly. A +/-15% rate variance on $10,980 = +/- $1,647.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-01_2026-02-27_0546/Assumptions_Log.md
DEL-007-01::A-0002,DEL-007-01,EST_DEL-007-01_2026-02-27_0546,ASM-002,,"Level_of_Effort.csv hour allocations for DEL-007-01 (70 hr LA, 6 hr PM, 4 hr CE) represent a reasonable scope for a preliminary landscape design presentation for an industrial facility.","If scope proves larger (e.g., County requests more detailed preliminary presentation), hours could increase. If scope is smaller (concept only), hours could decrease.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-01_2026-02-27_0546/Assumptions_Log.md
DEL-007-01::A-0003,DEL-007-01,EST_DEL-007-01_2026-02-27_0546,ASM-003,,"No disbursements, subconsultant fees, printing, travel, or other non-labour costs apply to DEL-007-01.","If printing, plotting, travel to site, or other disbursements apply, these would be additional costs not captured in this estimate. Likely small relative to labour ($100-$500 range).",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-01_2026-02-27_0546/Assumptions_Log.md
DEL-007-01::A-0004,DEL-007-01,EST_DEL-007-01_2026-02-27_0546,ASM-004,,Currency is CAD as stated in the brief and confirmed by Assumed_Project_Parameters.csv (PP-17).,Negligible risk; project is in Alberta.,/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-01_2026-02-27_0546/Assumptions_Log.md
DEL-007-01::A-0005,DEL-007-01,EST_DEL-007-01_2026-02-27_0546,ASM-005,,The 16 open TBD/ASSUMPTION items in the Datasheet register (REG-001 through REG-016) are design content uncertainties that do not materially affect the labour estimate.,"If scope uncertainty (especially CONF-007-01-001 — landscape treatment extent) results in significant scope expansion, the LOE hours may be insufficient. This is a design scope risk, not a pricing methodology risk.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-01_2026-02-27_0546/Assumptions_Log.md
DEL-007-02::A-0001,DEL-007-02,EST_DEL-007-02_2026-02-27_0600,ASM-001,,"The 70-hour Landscape Architect LOE allocation in Level_of_Effort.csv is a reasonable estimate for producing a 4-sheet landscape site plan drawing set (L-001 through L-004) including design development, coordination, QA, and IFC preparation","If LOE is understated, actual design costs will exceed estimate. If overstated, estimate is conservative. A 4-sheet landscape site plan for an industrial maintenance facility is a moderate-complexity drawing set. 70 hours (approx. 1.75 working weeks) appears reasonable but should be validated.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-02_2026-02-27_0600/Assumptions_Log.md
DEL-007-02::A-0002,DEL-007-02,EST_DEL-007-02_2026-02-27_0600,ASM-002,,P.Eng. stamp/review fee is covered under project-wide professional services and does not require a separate line item cost for DEL-007-02,"If P.Eng. stamp requires a separate external engagement (e.g., third-party P.Eng. review), an unaccounted cost of approximately 500-2,000 CAD could arise.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-02_2026-02-27_0600/Assumptions_Log.md
DEL-007-02::A-0003,DEL-007-02,EST_DEL-007-02_2026-02-27_0600,ASM-003,,"Currency is CAD as specified in the run brief and supported by Assumed_Project_Parameters.csv PP-17 (Alberta, Canada context)","Low risk; project is in Alberta, Canada. CAD is the expected currency.",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-02_2026-02-27_0600/Assumptions_Log.md
DEL-007-02::A-0004,DEL-007-02,EST_DEL-007-02_2026-02-27_0600,ASM-004,,"Plotting, reproduction, courier, and transmittal costs for the IFC drawing set are negligible or covered by project overhead and are excluded from this estimate","If large-format plotting and multiple distribution copies are required, costs could be 100-300 CAD (immaterial relative to 10,980 CAD total).",/Users/ryan/ai-env/projects/chirality-app/examples/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-007-02_2026-02-27_0600/Assumptions_Log.md
