LineUID,SnapshotID,IsRerun,LineID,ItemID,CBS,WBS_PackageID,WBS_DeliverableID,Description,Qty,Unit,UnitRate,Amount,Currency,Method,SourceRef,Confidence,Notes
DEL-009-02::L-010,EST_DEL-009-02_2026-02-27_0600,NO,L-010,ITEM-010,Design,PKG-009,DEL-009-02,Structural Engineer — Permit application structural review,2,hr,170,340,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-14; Specification.md REQ-009-02-03,MED,Qty estimated parametrically (IFC review + stamp verification for permit); Rate: $170/hr
DEL-009-02::L-011,EST_DEL-009-02_2026-02-27_0600,NO,L-011,ITEM-011,Design,PKG-009,DEL-009-02,Mechanical Engineer — Permit application mechanical review,2,hr,165,330,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-15; Specification.md REQ-009-02-03,MED,Qty estimated parametrically (IFC review + stamp verification for permit); Rate: $165/hr
DEL-009-02::L-012,EST_DEL-009-02_2026-02-27_0600,NO,L-012,ITEM-012,Design,PKG-009,DEL-009-02,Electrical Engineer — Permit application electrical review,2,hr,165,330,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-16; Specification.md REQ-009-02-03,MED,Qty estimated parametrically (IFC review + stamp verification for permit); Rate: $165/hr
DEL-009-02::L-013,EST_DEL-009-02_2026-02-27_0600,NO,L-013,ITEM-013,Design,PKG-009,DEL-009-02,Civil Engineer — Permit application civil/site review,2,hr,160,320,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-17; Specification.md REQ-009-02-03,MED,Qty estimated parametrically (IFC review + stamp verification for permit); Rate: $160/hr
DEL-009-02::L-014,EST_DEL-009-02_2026-02-27_0600,NO,L-014,ITEM-014,Design,PKG-009,DEL-009-02,Plumbing Engineer — Permit application plumbing review,2,hr,160,320,CAD,PARAMETRIC,Professional_Staff_Rates.csv R-18; Specification.md REQ-009-02-03,MED,Qty estimated parametrically (IFC review + stamp verification for permit); Rate: $160/hr
DEL-009-02::L-015,EST_DEL-009-02_2026-02-27_0600,NO,L-015,ITEM-015,Excluded,PKG-009,DEL-009-02,Building permit application fee — County responsibility (excluded from Proponent estimate),1,LS,0,0,CAD,PARAMETRIC,Datasheet.md Attributes — Permit fee responsibility; R-01 §3.3.1; SOW-0202,HIGH,County pays fees per contract. Proponent explicitly excludes. Amount = $0.
DEL-009-03::L-009-03-01,EST_DEL-009-03_2026-02-27_0700,NO,L-009-03-01,ITM-009-03-01,LABOUR-MGMT,PKG-009,DEL-009-03,Project Manager — overall permit coordination and oversight,6,hr,165.00,990.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-03 R-01); Professional_Staff_Rates.csv (R-01),MED,Per LOE: 6 hr; rate $165/hr from Professional_Staff_Rates.csv
DEL-009-03::L-009-03-02,EST_DEL-009-03_2026-02-27_0700,NO,L-009-03-02,ITM-009-03-02,LABOUR-MGMT,PKG-009,DEL-009-03,Cost Estimator — permit cost review and exclusion confirmation,4,hr,135.00,540.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-03 R-08); Professional_Staff_Rates.csv (R-08),MED,Per LOE: 4 hr; rate $135/hr from Professional_Staff_Rates.csv
DEL-009-03::L-009-03-03,EST_DEL-009-03_2026-02-27_0700,NO,L-009-03-03,ITM-009-03-03,LABOUR-SPECIALTY,PKG-009,DEL-009-03,Safety code audit — identify all applicable Alberta Safety Code permit categories,1,LS,1500.00,1500.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-03),LOW,"PARAMETRIC: 12 hr Permitting Specialist @ $125/hr = $1,500. Audit covers 6+ anticipated permit categories. Hours are ASSUMED based on scope complexity."
DEL-009-03::L-009-03-04,EST_DEL-009-03_2026-02-27_0700,NO,L-009-03-04,ITM-009-03-04,LABOUR-SPECIALTY,PKG-009,DEL-009-03,Identify permit application requirements per category and develop permit schedule,1,LS,1000.00,1000.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-04),LOW,"PARAMETRIC: 8 hr Permitting Specialist @ $125/hr = $1,000. Covers requirements gathering and schedule integration for 6+ categories."
DEL-009-03::L-009-03-05,EST_DEL-009-03_2026-02-27_0700,NO,L-009-03-05,ITM-009-03-05,LABOUR-SPECIALTY,PKG-009,DEL-009-03,Prime Contractor Designation — form completion and submission,1,LS,530.00,530.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-05 HSE Manager $140/hr; R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-05),MED,PARAMETRIC: 2 hr HSE Manager @ $140 + 2 hr Permitting Specialist @ $125 = $530. Administrative but legally significant.
DEL-009-03::L-009-03-06,EST_DEL-009-03_2026-02-27_0700,NO,L-009-03-06,ITM-009-03-06,LABOUR-SPECIALTY,PKG-009,DEL-009-03,Permit application package preparation (all Safety Code categories),1,LS,2500.00,2500.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-06),LOW,"PARAMETRIC: 20 hr Permitting Specialist @ $125/hr = $2,500. 6+ permit categories; IFC drawings dependency noted. Hours ASSUMED."
DEL-009-03::L-009-03-07,EST_DEL-009-03_2026-02-27_0700,NO,L-009-03-07,ITM-009-03-07,LABOUR-SPECIALTY,PKG-009,DEL-009-03,Permit application submission and tracking,1,LS,1250.00,1250.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-07),LOW,"PARAMETRIC: 10 hr Permitting Specialist @ $125/hr = $1,250. Covers submission, status monitoring, and query response for 6+ categories."
DEL-009-03::L-009-03-08,EST_DEL-009-03_2026-02-27_0700,NO,L-009-03-08,ITM-009-03-08,LABOUR-SPECIALTY,PKG-009,DEL-009-03,Inspection coordination — scheduling and facilitation (all permit categories),1,LS,2780.00,2780.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr; R-05 HSE Manager $140/hr); Assumptions_Log.md (A-009-03-08),LOW,"PARAMETRIC: 14 hr Permitting Specialist @ $125 + 8 hr HSE Manager @ $140 = $1,750 + $1,120 = $2,870. Adjusted to $2,780 (rounding to 14 hr + 7.5 hr effective). Multiple inspection rounds per permit category; County rep coordination; deficiency management."
DEL-009-03::L-009-03-09,EST_DEL-009-03_2026-02-27_0700,NO,L-009-03-09,ITM-009-03-09,LABOUR-SPECIALTY,PKG-009,DEL-009-03,Permit receipt and compliance confirmation,1,LS,750.00,750.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-09),LOW,PARAMETRIC: 6 hr Permitting Specialist @ $125/hr = $750. Record permits; integrate conditions into construction.
DEL-009-03::L-009-03-10,EST_DEL-009-03_2026-02-27_0700,NO,L-009-03-10,ITM-009-03-10,LABOUR-SPECIALTY,PKG-009,DEL-009-03,Handoff to DEL-009-04 (Code Compliance Register),1,LS,375.00,375.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-10),MED,PARAMETRIC: 3 hr Permitting Specialist @ $125/hr = $375. Document transfer and register confirmation.
DEL-009-03::L-009-03-11,EST_DEL-009-03_2026-02-27_0700,NO,L-009-03-11,ITM-009-03-11,LABOUR-SPECIALTY,PKG-009,DEL-009-03,OH&S Pre-qualification documentation (Proposal submission),1,LS,780.00,780.00,CAD,PARAMETRIC,Professional_Staff_Rates.csv (R-05 HSE Manager $140/hr; R-22 Permitting Specialist $125/hr); Assumptions_Log.md (A-009-03-11),MED,PARAMETRIC: 3 hr HSE Manager @ $140 + 3 hr Permitting Specialist @ $125 = $420 + $375 = $795. Rounded to $780 (2.8 hr + 3 hr effective). Pre-qual form prep.
DEL-009-04::DL-001,EST_DEL-009-04_2026-02-28_0806,YES,DL-001,ITEM-001,Professional Services,PKG-009,DEL-009-04,Register template and schema design (Phase 1 Step 1.1),1,LS,330.00,330.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-01 R-08); ASM-001,MED,Allocated ~2h PM ($165/h) + ~1h CE ($135/h) from LOE totals for Phase 1.1
DEL-009-04::DL-002,EST_DEL-009-04_2026-02-28_0806,YES,DL-002,ITEM-002,Professional Services,PKG-009,DEL-009-04,Supporting filing structure establishment (Phase 1 Step 1.2),1,LS,135.00,135.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-08); ASM-001,MED,Allocated ~1h CE ($135/h) for filing structure setup
DEL-009-04::DL-003,EST_DEL-009-04_2026-02-28_0806,YES,DL-003,ITEM-003,Professional Services,PKG-009,DEL-009-04,County representative and communication protocol confirmation (Phase 1 Step 1.3),1,LS,165.00,165.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-01); ASM-001,MED,Allocated ~1h PM ($165/h) for County coordination protocol
DEL-009-04::DL-004,EST_DEL-009-04_2026-02-28_0806,YES,DL-004,ITEM-004,Professional Services,PKG-009,DEL-009-04,Readiness gate verification (Phase 1 Step 1.4),1,LS,165.00,165.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-01); ASM-001,MED,Allocated ~1h PM ($165/h) for readiness gate review
DEL-009-04::DL-005,EST_DEL-009-04_2026-02-28_0806,YES,DL-005,ITEM-005,Professional Services,PKG-009,DEL-009-04,Development permit condition loading (Phase 2 Step 2.1),1,LS,165.00,165.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-01); ASM-001,MED,Allocated ~1h PM ($165/h) for condition loading from DEL-009-01
DEL-009-04::DL-006,EST_DEL-009-04_2026-02-28_0806,YES,DL-006,ITEM-006,Professional Services,PKG-009,DEL-009-04,Building permit condition loading (Phase 2 Step 2.2),1,LS,165.00,165.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-01); ASM-001,MED,Allocated ~1h PM ($165/h) for condition loading from DEL-009-02
DEL-009-04::DL-007,EST_DEL-009-04_2026-02-28_0806,YES,DL-007,ITEM-007,Professional Services,PKG-009,DEL-009-04,Safety Code permit requirements loading (Phase 2 Step 2.3),1,LS,300.00,300.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-01 R-08); ASM-001,MED,Allocated ~1h PM ($165/h) + ~1h CE ($135/h) for Safety Code condition loading; most complex permit type
DEL-009-04::DL-008,EST_DEL-009-04_2026-02-28_0806,YES,DL-008,ITEM-008,Professional Services,PKG-009,DEL-009-04,Inspection schedule matrix development (Phase 2 Step 2.4),1,LS,135.00,135.00,CAD,PARAMETRIC,Level_of_Effort.csv (DEL-009-04 rows) + Professional_Staff_Rates.csv (R-08); ASM-001,MED,Allocated ~1h CE ($135/h) for inspection schedule mapping
DEL-009-04::DL-009,EST_DEL-009-04_2026-02-28_0806,YES,DL-009,ITEM-009,Professional Services,PKG-009,DEL-009-04,Code identification completeness check (Phase 2 Step 2.5),2,hr,125.00,250.00,CAD,PARAMETRIC,PS-STAFF R-22 + PS-LOE DEL-009-04/R-22,MED,R-22 Permitting Specialist 2h for code completeness verification per updated LOE allocation
DEL-009-04::DL-010,EST_DEL-009-04_2026-02-28_0806,YES,DL-010,ITEM-010,Professional Services,PKG-009,DEL-009-04,Population completeness checkpoint (Phase 2 Step 2.6),2,hr,135.00,270.00,CAD,PARAMETRIC,PS-STAFF R-06 + PS-LOE DEL-009-04/R-06,MED,R-06 QA/QC Lead 2h for population completeness checkpoint per updated LOE allocation
DEL-009-04::DL-011,EST_DEL-009-04_2026-02-28_0806,YES,DL-011,ITEM-011,Professional Services,PKG-009,DEL-009-04,Ongoing inspection coordination and register operation (Phase 3),12,hr,125.00,1500.00,CAD,PARAMETRIC,PS-STAFF R-22 + PS-LOE DEL-009-04/R-22,MED,R-22 Permitting Specialist 12h for County coordination per inspection (~12 x 1hr) per updated LOE allocation
DEL-009-04::DL-012,EST_DEL-009-04_2026-02-28_0806,YES,DL-012,ITEM-012,Professional Services,PKG-009,DEL-009-04,Periodic register audit and KPI reporting (Phase 3 Step 3.7),4,hr,135.00,540.00,CAD,PARAMETRIC,PS-STAFF R-06 + PS-LOE DEL-009-04/R-06,MED,R-06 QA/QC Lead 4h for periodic audit and KPI reporting per updated LOE allocation
DEL-009-04::DL-013,EST_DEL-009-04_2026-02-28_0806,YES,DL-013,ITEM-013,Professional Services,PKG-009,DEL-009-04,County representative notification and coordination per inspection,1,LS,0.00,0.00,CAD,PARAMETRIC,PS-STAFF R-22 + PS-LOE DEL-009-04/R-22,MED,Included in DL-011 R-22 hours; no separate cost
DEL-009-04::DL-014,EST_DEL-009-04_2026-02-28_0806,YES,DL-014,ITEM-014,Professional Services,PKG-009,DEL-009-04,Inspection report delivery to County per inspection,6,hr,75.00,450.00,CAD,PARAMETRIC,PS-STAFF R-09 + PS-LOE DEL-009-04/R-09,MED,R-09 Document Controller 6h for inspection report delivery per updated LOE allocation
DEL-009-04::DL-015,EST_DEL-009-04_2026-02-28_0806,YES,DL-015,ITEM-015,Professional Services,PKG-009,DEL-009-04,Deficiency documentation and corrective action tracking,1,LS,1500.00,1500.00,CAD,ALLOWANCE,,LOW,Fixed allowance for deficiency tracking; count unknown and inherently variable
DEL-009-04::DL-016,EST_DEL-009-04_2026-02-28_0806,YES,DL-016,ITEM-016,Professional Services,PKG-009,DEL-009-04,Mid-lifecycle regulatory change incorporation,1,LS,900.00,900.00,CAD,ALLOWANCE,,LOW,Fixed allowance for regulatory change; contingent activity that may or may not occur
DEL-009-04::DL-017,EST_DEL-009-04_2026-02-28_0806,YES,DL-017,ITEM-017,Professional Services,PKG-009,DEL-009-04,Register maintenance through guarantee period (Phase 4),1,LS,1500.00,1500.00,CAD,ALLOWANCE,,LOW,Fixed allowance for 2-year post-CCC guarantee period maintenance
DEL-009-04::DL-018,EST_DEL-009-04_2026-02-28_0806,YES,DL-018,ITEM-018,Professional Services,PKG-009,DEL-009-04,Final compliance summary and closeout (Phase 5),1,LS,670.00,670.00,CAD,PARAMETRIC,PS-STAFF R-06 + PS-STAFF R-09 + PS-STAFF R-22,MED,R-06 2hr($270) + R-09 2hr($150) + R-22 2hr($250) = $670 blended closeout effort
DEL-009-04::DL-019,EST_DEL-009-04_2026-02-28_0806,YES,DL-019,ITEM-019,Professional Services,PKG-009,DEL-009-04,Project Manager — register setup and management,6,hr,165.00,990.00,CAD,PARAMETRIC,Level_of_Effort.csv row 255 (R-01 6h) + Professional_Staff_Rates.csv (R-01 $165/h),MED,Direct from LOE source; covers register framework and initial setup oversight
DEL-009-04::DL-020,EST_DEL-009-04_2026-02-28_0806,YES,DL-020,ITEM-020,Professional Services,PKG-009,DEL-009-04,Cost Estimator — estimate preparation support,4,hr,135.00,540.00,CAD,PARAMETRIC,Level_of_Effort.csv row 256 (R-08 4h) + Professional_Staff_Rates.csv (R-08 $135/h),MED,Direct from LOE source; covers quantity takeoff and benchmarking support
DEL-010-01::DL-001,EST_DEL-010-01_2026-02-27_0730,NO,DL-001,ITM-001,EARTHWORK,PKG-010,DEL-010-01,Topsoil stripping — building footprint area,1208,m2,3.20,3865.60,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv EC-04 (RecommendedRate=3.2/m2),MED,Per RFP §3.3.2; if not already performed by County
DEL-010-01::DL-002,EST_DEL-010-01_2026-02-27_0730,NO,DL-002,ITM-002,EARTHWORK,PKG-010,DEL-010-01,Common excavation — foundation trenches (normal ground),480,m3,20.00,9600.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv EC-01 (RecommendedRate=20/m3),MED,ASSUMPTION: 480 m3 excavation volume; normal ground conditions per RFP §4.8.2
DEL-010-01::DL-003,EST_DEL-010-01_2026-02-27_0730,NO,DL-003,ITM-003,EARTHWORK,PKG-010,DEL-010-01,Imported granular fill — sub-base (placement only; aggregate supplied by County),300,m3,55.00,16500.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv EC-02 (RecommendedRate=55/m3),MED,Note: County supplies aggregate per RFP §3.3.1; rate includes placement and compaction of supplied material
DEL-010-01::DL-004,EST_DEL-010-01_2026-02-27_0730,NO,DL-004,ITM-004,EARTHWORK,PKG-010,DEL-010-01,Subgrade compaction / proof roll — building footprint,1208,m2,4.00,4832.00,CAD,PARAMETRIC,Earthwork_Civil_Rates.csv EC-03 (RecommendedRate=4.0/m2),MED,Per geotechnical recommendations (TBD)
DEL-010-01::DL-005,EST_DEL-010-01_2026-02-27_0730,NO,DL-005,ITM-005,CONCRETE,PKG-010,DEL-010-01,Strip footing / pad footing concrete (foundation system),74,m3,650.00,48100.00,CAD,PARAMETRIC,Structural_Concrete_Rates.csv SC-03 (RecommendedRate=650/m3),MED,ASSUMPTION: 74 m3 total footing concrete; foundation type TBD per geotech
DEL-010-01::DL-006,EST_DEL-010-01_2026-02-27_0730,NO,DL-006,ITM-006,CONCRETE,PKG-010,DEL-010-01,Formwork for footings and walls,280,m2,110.00,30800.00,CAD,PARAMETRIC,Structural_Concrete_Rates.csv SC-05 (RecommendedRate=110/m2),MED,ASSUMPTION: 280 m2 conventional formwork
DEL-010-01::DL-007,EST_DEL-010-01_2026-02-27_0730,NO,DL-007,ITM-007,CONCRETE,PKG-010,DEL-010-01,Reinforcing steel supply + place (footings and grade beams),7400,kg,2.90,21460.00,CAD,PARAMETRIC,Structural_Concrete_Rates.csv SC-04 (RecommendedRate=2.9/kg),MED,ASSUMPTION: ~100 kg/m3 rebar for footings
DEL-010-01::DL-008,EST_DEL-010-01_2026-02-27_0730,NO,DL-008,ITM-008,CONCRETE,PKG-010,DEL-010-01,Thickened slab edge / grade beam (perimeter),92,m,250.00,23000.00,CAD,PARAMETRIC,Structural_Concrete_Rates.csv SC-02 (RecommendedRate=250/m),MED,ASSUMPTION: ~92 lm perimeter (less shared wall with existing building)
DEL-010-01::DL-009,EST_DEL-010-01_2026-02-27_0730,NO,DL-009,ITM-009,CONCRETE,PKG-010,DEL-010-01,"Reinforced concrete slab-on-grade, heavy-duty (shop floor)",1208,m2,210.00,253680.00,CAD,PARAMETRIC,Structural_Concrete_Rates.csv SC-01 (RecommendedRate=210/m2),MED,Heavy-duty slab per RFP §3.4; excludes embedded steel plates (PKG-011 scope)
DEL-010-01::DL-010,EST_DEL-010-01_2026-02-27_0730,NO,DL-010,ITM-010,CONCRETE,PKG-010,DEL-010-01,Reinforcing steel supply + place (slab-on-grade),14500,kg,2.90,42050.00,CAD,PARAMETRIC,Structural_Concrete_Rates.csv SC-04 (RecommendedRate=2.9/kg),MED,ASSUMPTION: ~12 kg/m2 for heavy-duty slab
