AssumptionUID,FromDeliverableID,SnapshotID,AssumptionID,Category,Description,Impact,SourcePath
DEL-004-06::A-0241,DEL-004-06,EST_DEL-004-06_2026-02-27_0833,ASM-003,,DEL-004-06 scope covers the New North Shop Addition only (not Old North Shop renovation electrical).,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Assumptions_Log.md
DEL-004-06::A-0242,DEL-004-06,EST_DEL-004-06_2026-02-27_0833,ASM-004,,"The 28 Electrical Engineer hours include all phases of panel schedule production: preliminary load list, panel hierarchy, circuit assignment, load balancing, CEC compliance review, cross-discipline coordination, and P.Eng. stamp review.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Assumptions_Log.md
DEL-004-06::A-0243,DEL-004-06,EST_DEL-004-06_2026-02-27_0833,ASM-005,,Currency is CAD throughout. No currency conversion required.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Assumptions_Log.md
DEL-004-06::A-0244,DEL-004-06,EST_DEL-004-06_2026-02-27_0833,ASM-006,,"Panel schedule is classified as a ""Schedule"" deliverable type (not a Drawing Set), consistent with decomposition.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-06_2026-02-27_0833/Assumptions_Log.md
DEL-004-08::A-0245,DEL-004-08,EST_DEL-004-08_2026-02-27_0600,ASM-001,,LOE hours from Level_of_Effort.csv are appropriate for the scope described in the four deliverable documents,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Assumptions_Log.md
DEL-004-08::A-0246,DEL-004-08,EST_DEL-004-08_2026-02-27_0600,ASM-002,,Staff rates from Professional_Staff_Rates.csv are current and applicable for 2026 Alberta,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Assumptions_Log.md
DEL-004-08::A-0247,DEL-004-08,EST_DEL-004-08_2026-02-27_0600,ASM-003,,"The 4 role allocation (PM, Cost Estimator, BIM Tech, Electrical Engineer) represents the full team required",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Assumptions_Log.md
DEL-004-08::A-0248,DEL-004-08,EST_DEL-004-08_2026-02-27_0600,ASM-004,,"No disbursements, overhead, or profit markup applies to this deliverable-level estimate",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Assumptions_Log.md
DEL-004-08::A-0249,DEL-004-08,EST_DEL-004-08_2026-02-27_0600,ASM-005,,The scope of DEL-004-08 as described in the four documents is stable,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Assumptions_Log.md
DEL-004-08::A-0250,DEL-004-08,EST_DEL-004-08_2026-02-27_0600,ASM-006,,Currency is CAD throughout; no exchange rate considerations,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-08_2026-02-27_0600/Assumptions_Log.md
DEL-004-09::A-0251,DEL-004-09,EST_DEL-004-09_2026-02-27_0141,EA-001,,"Staff hourly rates from Professional_Staff_Rates.csv are representative of market rates for this project type in Alberta, 2026",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Assumptions_Log.md
DEL-004-09::A-0252,DEL-004-09,EST_DEL-004-09_2026-02-27_0141,EA-002,,"Level of effort hours from Level_of_Effort.csv are appropriate for authoring the electrical specification of a ~13,000 sqft industrial maintenance shop with 27 requirements",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Assumptions_Log.md
DEL-004-09::A-0253,DEL-004-09,EST_DEL-004-09_2026-02-27_0141,EA-003,,All specification scope items (ITEM-005 through ITEM-036) are fully covered by the labour effort allocation (ITEM-001 through ITEM-004) with no separate direct costs,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Assumptions_Log.md
DEL-004-09::A-0254,DEL-004-09,EST_DEL-004-09_2026-02-27_0141,EA-004,,Welding receptacles are 50A/240V per Decomposition D-009 assumption,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Assumptions_Log.md
DEL-004-09::A-0255,DEL-004-09,EST_DEL-004-09_2026-02-27_0141,EA-005,,"Wash bay high-bay lights are same class as main shop (150W/22,000 lm) per CONF-004-09-01",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Assumptions_Log.md
DEL-004-09::A-0256,DEL-004-09,EST_DEL-004-09_2026-02-27_0141,EA-006,,No travel costs or site visit expenses are included in this estimate,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Assumptions_Log.md
DEL-004-09::A-0257,DEL-004-09,EST_DEL-004-09_2026-02-27_0141,EA-007,,"The Electrical Engineer performs the code compliance review (REQ-019, REQ-021–REQ-027) and standards identification within the allocated 42 hours without external code consultant fees",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Assumptions_Log.md
DEL-004-09::A-0258,DEL-004-09,EST_DEL-004-09_2026-02-27_0141,EA-008,,The 5 interdisciplinary hold points (HOLD-01 through HOLD-05) will be resolved within the normal project coordination process and do not require additional labour beyond the 70 hours allocated,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Assumptions_Log.md
DEL-004-09::A-0259,DEL-004-09,EST_DEL-004-09_2026-02-27_0141,EA-009,,The specification scope is limited to the new Addition only; Old North Shop electrical work is excluded per Specification exclusion section,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-004-09_2026-02-27_0141/Assumptions_Log.md
DEL-005-01::A-0260,DEL-005-01,EST_DEL-005-01_2026-02-27_0539,ASM-001,,Hourly rates in Professional_Staff_Rates.csv are representative of market rates for Alberta design-build professional services in 2026,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-01_2026-02-27_0539/Assumptions_Log.md
DEL-005-01::A-0261,DEL-005-01,EST_DEL-005-01_2026-02-27_0539,ASM-002,,Level of effort hours in Level_of_Effort.csv are representative of the work required to produce the Preliminary Civil Design deliverable,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-01_2026-02-27_0539/Assumptions_Log.md
DEL-005-01::A-0262,DEL-005-01,EST_DEL-005-01_2026-02-27_0539,ASM-003,,Currency is CAD as specified in the brief and consistent with Assumed_Project_Parameters.csv (PP-17),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-01_2026-02-27_0539/Assumptions_Log.md
DEL-005-01::A-0263,DEL-005-01,EST_DEL-005-01_2026-02-27_0539,ASM-004,,"No additional specialist roles (e.g., Geotechnical Engineer, Surveyor) are required for the preliminary civil design deliverable beyond the 4 roles listed in Level_of_Effort.csv",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-01_2026-02-27_0539/Assumptions_Log.md
DEL-005-01::A-0264,DEL-005-01,EST_DEL-005-01_2026-02-27_0539,ASM-005,,"The preliminary civil design is a professional services deliverable with no material, equipment, or subcontractor costs",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-01_2026-02-27_0539/Assumptions_Log.md
DEL-005-02::A-0265,DEL-005-02,EST_DEL-005-02_2026-02-26_2246,ASM-001,,Currency is CAD,All amounts denominated in CAD,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-02_2026-02-26_2246/Assumptions_Log.md
DEL-005-02::A-0266,DEL-005-02,EST_DEL-005-02_2026-02-26_2246,ASM-002,,Staff hourly rates from Professional_Staff_Rates.csv are representative of 2026 market rates for central Alberta,Unit rates used for all 4 line items,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-02_2026-02-26_2246/Assumptions_Log.md
DEL-005-02::A-0267,DEL-005-02,EST_DEL-005-02_2026-02-26_2246,ASM-003,,Level-of-effort hours (130 total) are sufficient to complete the Site Grading Plan IFC drawing set,"Total estimated cost of $18,390",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-02_2026-02-26_2246/Assumptions_Log.md
DEL-005-02::A-0268,DEL-005-02,EST_DEL-005-02_2026-02-26_2246,ASM-004,,"No additional design disciplines are required beyond PM, Cost Estimator, BIM Technician, and Civil Engineer","No hours for other roles (e.g., Geotechnical Engineer, Surveyor) are included in this deliverable estimate",/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-02_2026-02-26_2246/Assumptions_Log.md
DEL-005-02::A-0269,DEL-005-02,EST_DEL-005-02_2026-02-26_2246,ASM-005,,Preliminary civil design (DEL-005-01) approval by County does not require significant rework cycles that would increase grading plan design hours,No rework contingency hours included,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-02_2026-02-26_2246/Assumptions_Log.md
DEL-005-02::A-0270,DEL-005-02,EST_DEL-005-02_2026-02-26_2246,ASM-006,,"The 84 Civil Engineer hours include time for: data collection (Phase 1), preliminary design contribution (Phase 2), final IFC design (Phase 3), drainage analysis, neighbour drainage verification, geotechnical integration, internal QA review, and P.Eng. stamp review (Phase 4)",Civil Engineer is the dominant cost driver at 73.1% of total,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-02_2026-02-26_2246/Assumptions_Log.md
DEL-005-03::A-0271,DEL-005-03,EST_DEL-005-03_2026-02-27_0600,ASM-001,,"Civil Engineer 84 hours are allocated across phases as: Phase A (10 hr), Phase B (30 hr), Phase C (20 hr), Phase D (12 hr), Phase E (12 hr)",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-03_2026-02-27_0600/Assumptions_Log.md
DEL-005-03::A-0272,DEL-005-03,EST_DEL-005-03_2026-02-27_0600,ASM-002,,All BIM Technician hours (36 hr) are allocated to Phase C (drawing production),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-03_2026-02-27_0600/Assumptions_Log.md
DEL-005-03::A-0273,DEL-005-03,EST_DEL-005-03_2026-02-27_0600,ASM-003,,No subconsultant costs are required for DEL-005-03,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-03_2026-02-27_0600/Assumptions_Log.md
DEL-005-03::A-0274,DEL-005-03,EST_DEL-005-03_2026-02-27_0600,ASM-004,,Design storm parameters and regulatory requirements will not cause material scope change beyond the 84 Civil Engineer hours envelope,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-03_2026-02-27_0600/Assumptions_Log.md
DEL-005-03::A-0275,DEL-005-03,EST_DEL-005-03_2026-02-27_0600,ASM-005,,Geotechnical data (DEL-008-01) will not cause material redesign of the drainage plan after initial design,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-03_2026-02-27_0600/Assumptions_Log.md
DEL-005-03::A-0276,DEL-005-03,EST_DEL-005-03_2026-02-27_0600,ASM-006,,Currency is CAD as specified in the run brief and confirmed in Assumed_Project_Parameters.csv (PP-17),,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-03_2026-02-27_0600/Assumptions_Log.md
DEL-005-03::A-0277,DEL-005-03,EST_DEL-005-03_2026-02-27_0600,ASM-007,,Hourly rates from Professional_Staff_Rates.csv are valid for the 2026 project timeframe,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-03_2026-02-27_0600/Assumptions_Log.md
DEL-005-04::A-0278,DEL-005-04,EST_DEL-005-04_2026-02-27_0546,ASM-001,,Hourly rates from Professional_Staff_Rates.csv are representative of 2026 Alberta market rates for the roles listed,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-04_2026-02-27_0546/Assumptions_Log.md
DEL-005-04::A-0279,DEL-005-04,EST_DEL-005-04_2026-02-27_0546,ASM-002,,"Level of effort hours from Level_of_Effort.csv (R-17: 84 hr, R-13: 36 hr, R-01: 6 hr, R-08: 4 hr) are representative of the effort required to produce the driving surface and pad layout drawing set",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-04_2026-02-27_0546/Assumptions_Log.md
DEL-005-04::A-0280,DEL-005-04,EST_DEL-005-04_2026-02-27_0546,ASM-003,,Currency is CAD,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-04_2026-02-27_0546/Assumptions_Log.md
DEL-005-04::A-0281,DEL-005-04,EST_DEL-005-04_2026-02-27_0546,ASM-004,,"No additional specialist roles are required beyond the four identified (Civil Engineer, BIM Technician, PM, Cost Estimator)",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-04_2026-02-27_0546/Assumptions_Log.md
DEL-005-04::A-0282,DEL-005-04,EST_DEL-005-04_2026-02-27_0546,ASM-005,,Design effort covers a single design cycle (preliminary + final) with normal coordination,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-04_2026-02-27_0546/Assumptions_Log.md
DEL-005-05::A-0283,DEL-005-05,EST_DEL-005-05_2026-02-27_0630,ASM-001,,"Staff hourly rates in Professional_Staff_Rates.csv are applicable to this deliverable at stated values (all MEDIUM confidence, PARAMETRIC basis).",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-05_2026-02-27_0630/Assumptions_Log.md
DEL-005-05::A-0284,DEL-005-05,EST_DEL-005-05_2026-02-27_0630,ASM-002,,"Level of effort hours in Level_of_Effort.csv for DEL-005-05 are a reasonable parametric estimate for a civil sections drawing set for a project of this scale (~13,000 sqft maintenance shop).",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-05_2026-02-27_0630/Assumptions_Log.md
DEL-005-05::A-0285,DEL-005-05,EST_DEL-005-05_2026-02-27_0630,ASM-003,,"The estimate scope is limited to professional design services (staff hours for drawing production). No construction material costs, subconsultant fees, printing/reproduction costs, travel, or disbursements are included.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-05_2026-02-27_0630/Assumptions_Log.md
DEL-005-05::A-0286,DEL-005-05,EST_DEL-005-05_2026-02-27_0630,ASM-004,,Currency is CAD as specified in the brief and confirmed by Assumed_Project_Parameters.csv (PP-17).,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-05_2026-02-27_0630/Assumptions_Log.md
DEL-005-05::A-0287,DEL-005-05,EST_DEL-005-05_2026-02-27_0630,ASM-005,,No escalation is applied to 2026 base-year rates.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-05_2026-02-27_0630/Assumptions_Log.md
DEL-005-05::A-0288,DEL-005-05,EST_DEL-005-05_2026-02-27_0630,ASM-006,,"Retaining wall scope (ITM-014) may not be required and is tracked as a scope item only. If required by the grading design (DEL-005-02), additional hours would be needed.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-05_2026-02-27_0630/Assumptions_Log.md
DEL-005-05::A-0289,DEL-005-05,EST_DEL-005-05_2026-02-27_0630,ASM-007,,The geotechnical report (PKG-008) will not require significant redesign of civil sections after initial drafting.,,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-05_2026-02-27_0630/Assumptions_Log.md
DEL-005-07::A-0290,DEL-005-07,EST_DEL-005-07_2026-02-27_0547,A-001,,"The LOE hours in Level_of_Effort.csv (R-01: 6 hr, R-08: 4 hr, R-13: 18 hr, R-17: 42 hr) are a reasonable parametric estimate for authoring a CSI-formatted civil specification covering Division 31 (Earthwork) and Division 32 (Exterior Improvements) for a ~13,000 sqft industrial maintenance shop addition at an active landfill site.",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-07_2026-02-27_0547/Assumptions_Log.md
DEL-005-07::A-0291,DEL-005-07,EST_DEL-005-07_2026-02-27_0547,A-002,,"The hourly rates in Professional_Staff_Rates.csv reflect 2026 Alberta market rates for design-build professional services, inclusive of overhead and profit (i.e., billing rates, not bare salary).",,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/_Estimates/EST_DEL-005-07_2026-02-27_0547/Assumptions_Log.md
